id,symbol,price,side,volume,high,low,max_profit,max_loss,,
15702153,XRPUSDT,0.4222,1,36.1,0.4272,0.4159,0.22743,0.1805,,
15702154,BTCUSDT,27712.21,2,0.0017,27876.52,27000,0.279327,1.210757,,
15702155,XRPUSDT,0.4227,1,2574.6,0.4272,0.4159,17.50728,11.5857,,
15702161,XRPUSDT,0.4219,1,16777.5,0.4272,0.4159,100.665,88.92075,,
15702164,XRPUSDT,0.4217,1,175.8,0.4272,0.4159,1.01964,0.9669,,
15702165,BTCUSDT,27672.83,1,0.0004,27876.52,27000,0.269132,0.081476,,
15702171,XRPUSDT,0.4208,1,30,0.4272,0.4159,0.147,0.192,,
15702176,XRPUSDT,0.42,1,69.8,0.4272,0.4159,0.28618,0.50256,,
15702177,XRPUSDT,0.42,1,1528.3,0.4272,0.4159,6.26603,11.00376,,
15702178,XRPUSDT,0.4198,1,422.8,0.4272,0.4159,1.64892,3.12872,,
15702179,XRPUSDT,0.42,1,5782.4,0.4272,0.4159,23.70784,41.63328,,
15702192,XRPUSDT,0.4174,1,499.6,0.4272,0.4159,0.7494,4.89608,,
15702199,XRPUSDT,0.4195,1,236.7,0.4272,0.4159,0.85212,1.82259,,
15702201,XRPUSDT,0.4198,1,236.5,0.4272,0.4159,0.92235,1.7501,,
15702203,XRPUSDT,0.421,2,212.1,0.4272,0.4159,1.31502,1.08171,,
15702211,BTCUSDT,27664.87,2,0.0004,27876.52,27000,0.08466,0.265948,,
15702212,ETHUSDT,1738.97,2,0.569,1767.12,1728.71,16.01735,5.83794,,
15702214,XRPUSDT,0.4206,2,36.1,0.4272,0.4159,0.23826,0.16967,,
15702215,XRPUSDT,0.4207,2,700.5,0.4272,0.4159,4.55325,3.3624,,
15702216,XRPUSDT,0.4213,1,147.6,0.4272,0.4159,0.79704,0.87084,,
15702217,XRPUSDT,0.4207,1,30,0.4272,0.4159,0.144,0.195,,
15702222,BTCUSDT,27650,1,0.0036,27876.52,27000,2.34,0.815472,,
15702229,XRPUSDT,0.418,1,237.4,0.4272,0.4159,0.49854,2.18408,,
15702231,XRPUSDT,0.4177,1,237.6,0.4272,0.4159,0.42768,2.2572,,
15702232,XRPUSDT,0.4178,1,237.6,0.4272,0.4159,0.45144,2.23344,,
15702240,XRPUSDT,0.4175,1,341.6,0.4272,0.4159,0.54656,3.31352,,
15702242,XRPUSDT,0.4175,1,660,0.4272,0.4159,1.056,6.402,,
15702243,BTCUSDT,27573.19,1,0.001,27876.52,27000,0.57319,0.30333,,
15702244,BTCUSDT,27569.63,1,0.001,27876.52,27000,0.56963,0.30689,,
15702245,BTCUSDT,27570.27,2,0.0247,27876.52,27000,7.564375,14.085669,,
15702249,XRPUSDT,0.4171,1,553.6,0.4272,0.4159,0.66432,5.59136,,
15702258,XRPUSDT,0.415,1,3888.8,0.4272,0.4159,-3.49992,47.44336,,
15702259,XRPUSDT,0.415,1,99.4,0.4272,0.4159,-0.08946,1.21268,,
15702260,XRPUSDT,0.415,1,99.4,0.4272,0.4159,-0.08946,1.21268,,
15702261,XRPUSDT,0.415,1,139.5,0.4272,0.4159,-0.12555,1.7019,,
15702262,XRPUSDT,0.415,1,139.5,0.4272,0.4159,-0.12555,1.7019,,
15702264,XRPUSDT,0.4159,2,71.4,0.4272,0.4159,0.80682,0,,
15702265,XRPUSDT,0.4159,2,67.6,0.4272,0.4159,0.76388,0,,
15702266,XRPUSDT,0.416,2,67.6,0.4272,0.4159,0.75712,0.00676,,
15702268,XRPUSDT,0.4161,1,499,0.4272,0.4159,0.0998,5.5389,,
15702270,XRPUSDT,0.4157,1,238.6,0.4272,0.4159,-0.04772,2.7439,,
15702271,XRPUSDT,0.4161,1,238.6,0.4272,0.4159,0.04772,2.64846,,
15702272,XRPUSDT,0.4158,2,1865.8,0.4272,0.4159,21.27012,-0.18658,,
15702275,XRPUSDT,0.4161,1,238.6,0.4272,0.4159,0.04772,2.64846,,
15702276,BTCUSDT,27569.82,2,0.0256,27876.52,27000,7.85152,14.587392,,
15702277,XRPUSDT,0.4163,1,871.5,0.4272,0.4159,0.3486,9.49935,,
15702279,XRPUSDT,0.4164,2,1800,0.4272,0.4159,19.44,0.9,,
15702282,XRPUSDT,0.4166,1,99.9,0.4272,0.4159,0.06993,1.05894,,
15702289,XRPUSDT,0.4171,1,870.2,0.4272,0.4159,1.04424,8.78902,,
15702290,XRPUSDT,0.4171,1,235.7,0.4272,0.4159,0.28284,2.38057,,
15702291,XRPUSDT,0.417,1,998,0.4272,0.4159,1.0978,10.1796,,
15702292,XRPUSDT,0.417,1,235.5,0.4272,0.4159,0.25905,2.4021,,
15702294,XRPUSDT,0.4164,1,6776,0.4272,0.4159,3.388,73.1808,,
15702295,XRPUSDT,0.4162,1,839.9,0.4272,0.4159,0.25197,9.2389,,
15702296,XRPUSDT,0.416,1,238.3,0.4272,0.4159,0.02383,2.66896,,
15702297,XRPUSDT,0.4164,1,238.3,0.4272,0.4159,0.11915,2.57364,,
15702299,XRPUSDT,0.4162,1,2138,0.4272,0.4159,0.6414,23.518,,
15702300,XRPUSDT,0.4161,1,2495.1,0.4272,0.4159,0.49902,27.69561,,
15702306,ETHUSDT,1733.82,2,0.018,1767.12,1728.71,0.5994,0.09198,,
15702315,XRPUSDT,0.4176,1,764.6,0.4272,0.4159,1.29982,7.34016,,
15702318,XRPUSDT,0.4176,1,235.4,0.4272,0.4159,0.40018,2.25984,,
15702319,XRPUSDT,0.4174,1,111.8,0.4272,0.4159,0.1677,1.09564,,
15702322,XRPUSDT,0.4176,2,972,0.4272,0.4167,9.3312,0.8748,,
15702323,XRPUSDT,0.4174,1,761.7,0.4272,0.4167,0.53319,7.46466,,
15702325,XRPUSDT,0.4182,1,331.8,0.4272,0.4167,0.4977,2.9862,,
15702326,BTCUSDT,27641.87,2,0.0005,27876.52,27000,0.117325,0.320935,,
15702328,XRPUSDT,0.4181,1,875.7,0.4272,0.4167,1.22598,7.96887,,
15702329,XRPUSDT,0.4183,2,78.3,0.4272,0.4167,0.69687,0.12528,,
15702336,BTCUSDT,27626.16,2,0.0004,27876.52,27000,0.100144,0.250464,,
15702337,BTCUSDT,27626.16,2,0.0004,27876.52,27000,0.100144,0.250464,,
15702339,XRPUSDT,0.4186,2,124.7,0.4272,0.4167,1.07242,0.23693,,
15702341,BTCUSDT,27654.11,2,0.0054,27876.52,27000,1.201014,3.532194,,
15702342,XRPUSDT,0.4187,1,287.4,0.4272,0.4167,0.5748,2.4429,,
15702343,ETHUSDT,1741.16,1,0.481,1767.12,1728.71,5.98845,12.48676,,
15702345,ETHUSDT,1740.78,1,0.044,1767.12,1728.71,0.53108,1.15896,,
15702350,BTCUSDT,27660,2,0.0004,27876.52,27000,0.086608,0.264,,
15702352,XRPUSDT,0.4185,1,99.8,0.4272,0.4167,0.17964,0.86826,,
15702354,XRPUSDT,0.418,1,237.4,0.4272,0.4167,0.30862,2.18408,,
15702356,XRPUSDT,0.4179,1,237.5,0.4272,0.4167,0.285,2.20875,,
15702357,XRPUSDT,0.4179,1,237.5,0.4272,0.4167,0.285,2.20875,,
15702358,XRPUSDT,0.4179,1,237.6,0.4272,0.4167,0.28512,2.20968,,
15702359,ETHUSDT,1739.98,2,0.336,1767.12,1728.71,9.11904,3.78672,,
15702360,XRPUSDT,0.4179,1,62,0.4272,0.4167,0.0744,0.5766,,
15702361,XRPUSDT,0.4178,2,28.3,0.4272,0.4167,0.26602,0.03113,,
15702362,XRPUSDT,0.4178,2,28.3,0.4272,0.4167,0.26602,0.03113,,
15702363,XRPUSDT,0.4178,1,882.4,0.4272,0.4167,0.97064,8.29456,,
15702365,ETHUSDT,1738.94,1,0.418,1767.12,1728.71,4.27614,11.77924,,
15702368,XRPUSDT,0.4174,1,237.7,0.4272,0.4167,0.16639,2.32946,,
15702371,XRPUSDT,0.4175,2,415.3,0.4272,0.4167,4.02841,0.33224,,
15702372,XRPUSDT,0.417,1,59.8,0.4272,0.4167,0.01794,0.60996,,
15702374,BTCUSDT,27581.13,2,0.0023,27876.52,27000,0.679397,1.336599,,
15702376,XRPUSDT,0.4174,1,94.6,0.4272,0.4167,0.06622,0.92708,,
15702377,XRPUSDT,0.4174,1,94.6,0.4272,0.4167,0.06622,0.92708,,
15702378,XRPUSDT,0.4174,1,67.9,0.4272,0.4167,0.04753,0.66542,,
15702379,XRPUSDT,0.4171,2,167.8,0.4272,0.4167,1.69478,0.06712,,
15702380,XRPUSDT,0.4171,2,167.8,0.4272,0.4167,1.69478,0.06712,,
15702381,XRPUSDT,0.4173,1,345.5,0.4272,0.4167,0.2073,3.42045,,
15702386,XRPUSDT,0.4169,1,893.4,0.4272,0.4167,0.17868,9.20202,,
15702388,XRPUSDT,0.417,2,30,0.4272,0.4167,0.306,0.009,,
15702390,XRPUSDT,0.417,1,235.8,0.4272,0.4167,0.07074,2.40516,,
15702392,XRPUSDT,0.4171,1,150.1,0.4272,0.4167,0.06004,1.51601,,
15702393,XRPUSDT,0.417,2,30,0.4272,0.4167,0.306,0.009,,
15702394,ETHUSDT,1739.71,2,0.011,1767.12,1728.71,0.30151,0.121,,
15702395,XRPUSDT,0.4172,1,553.5,0.4272,0.4167,0.27675,5.535,,
15702396,BTCUSDT,27649.99,2,0.0491,27876.52,27000,11.122623,31.914509,,
15702397,XRPUSDT,0.4172,1,68.8,0.4272,0.4167,0.0344,0.688,,
15702401,XRPUSDT,0.417,1,873.4,0.4272,0.4167,0.26202,8.90868,,
15702403,XRPUSDT,0.4161,1,68.7,0.4272,0.4167,-0.04122,0.76257,,
15702417,XRPUSDT,0.4171,1,68.6,0.4272,0.4167,0.02744,0.69286,,
15702420,XRPUSDT,0.4166,1,873.7,0.4272,0.4167,-0.08737,9.26122,,
15702421,XRPUSDT,0.4169,1,68.5,0.4272,0.4167,0.0137,0.70555,,
15702424,BTCUSDT,27662.35,1,0.0695,27876.52,27000,46.033325,14.884815,,
15702425,XRPUSDT,0.4167,2,508.7,0.4272,0.4167,5.34135,0,,
15702428,XRPUSDT,0.4168,2,45.2,0.4272,0.4167,0.47008,0.00452,,
15702434,XRPUSDT,0.4169,1,836.8,0.4272,0.4167,0.16736,8.61904,,
15702435,XRPUSDT,0.4169,2,623.9,0.4272,0.4167,6.42617,0.12478,,
15702438,XRPUSDT,0.4171,1,68.6,0.4272,0.4167,0.02744,0.69286,,
15702439,XRPUSDT,0.417,2,100,0.4272,0.4167,1.02,0.03,,
15702441,XRPUSDT,0.4171,2,30,0.4272,0.4167,0.303,0.012,,
15702442,XRPUSDT,0.417,2,78,0.4272,0.4167,0.7956,0.0234,,
15702443,XRPUSDT,0.417,1,452.8,0.4272,0.4167,0.13584,4.61856,,
15702445,XRPUSDT,0.4169,1,68.6,0.4272,0.4167,0.01372,0.70658,,
15702447,XRPUSDT,0.417,2,871.9,0.4272,0.4167,8.89338,0.26157,,
15702448,XRPUSDT,0.4171,2,1500,0.4272,0.4167,15.15,0.6,,
15702451,XRPUSDT,0.4171,1,68.6,0.4272,0.4167,0.02744,0.69286,,
15702452,XRPUSDT,0.417,2,999.7,0.4272,0.4167,10.19694,0.29991,,
15702453,XRPUSDT,0.4171,1,5988.2,0.4272,0.4167,2.39528,60.48082,,
15702454,XRPUSDT,0.4172,1,29.9,0.4272,0.4167,0.01495,0.299,,
15702460,XRPUSDT,0.4172,1,68.4,0.4272,0.4167,0.0342,0.684,,
15702461,XRPUSDT,0.4171,2,700,0.4272,0.4167,7.07,0.28,,
15702463,XRPUSDT,0.4175,1,67.7,0.4272,0.4167,0.05416,0.65669,,
15702464,XRPUSDT,0.4174,2,71.1,0.4272,0.4167,0.69678,0.04977,,
15702471,XRPUSDT,0.4174,2,24,0.4272,0.4167,0.2352,0.0168,,
15702472,BTCUSDT,27678.53,1,0.0066,27876.52,27000,4.478298,1.306734,,
15702474,XRPUSDT,0.4175,1,6339.2,0.4272,0.4167,5.07136,61.49024,,
15702476,XRPUSDT,0.4175,2,870,0.4272,0.4167,8.439,0.696,,
15702477,XRPUSDT,0.4175,2,354.6,0.4272,0.4167,3.43962,0.28368,,
15702478,XRPUSDT,0.4175,2,979.1,0.4272,0.4167,9.49727,0.78328,,
15702479,XRPUSDT,0.4176,1,760,0.4272,0.4167,0.684,7.296,,
15702482,XRPUSDT,0.4181,2,24.4,0.4272,0.4167,0.22204,0.03416,,
15702487,XRPUSDT,0.4184,1,24,0.4272,0.4167,0.0408,0.2112,,
15702489,XRPUSDT,0.4184,2,6776,0.4272,0.4167,59.6288,11.5192,,
15702490,XRPUSDT,0.4184,2,3227.5,0.4272,0.4167,28.402,5.48675,,
15702493,XRPUSDT,0.4184,1,249.5,0.4272,0.4167,0.42415,2.1956,,
15702495,XRPUSDT,0.4184,2,40,0.4272,0.4167,0.352,0.068,,
15702497,XRPUSDT,0.4183,2,140.3,0.4272,0.4167,1.24867,0.22448,,
15702498,XRPUSDT,0.4188,1,138.5,0.4272,0.4167,0.29085,1.1634,,
15702501,XRPUSDT,0.4188,2,23.9,0.4272,0.4167,0.20076,0.05019,,
15702502,XRPUSDT,0.4189,1,430.3,0.4272,0.4167,0.94666,3.57149,,
15702510,XRPUSDT,0.4189,2,1132.1,0.4272,0.4167,9.39643,2.49062,,
15702512,XRPUSDT,0.419,1,324.1,0.4272,0.4167,0.74543,2.65762,,
15702517,XRPUSDT,0.4193,2,200.1,0.4272,0.4167,1.58079,0.52026,,
15702518,ETHUSDT,1739.36,1,0.288,1767.12,1728.71,3.0672,7.99488,,
15702523,XRPUSDT,0.4201,1,236.2,0.4272,0.4167,0.80308,1.67702,,
15702525,XRPUSDT,0.4204,1,236.2,0.4272,0.4167,0.87394,1.60616,,
15702526,XRPUSDT,0.4205,2,155.5,0.4272,0.4167,1.04185,0.5909,,
15702527,XRPUSDT,0.4205,2,81.5,0.4272,0.4167,0.54605,0.3097,,
15702528,XRPUSDT,0.4205,2,90.9,0.4272,0.4167,0.60903,0.34542,,
15702529,XRPUSDT,0.4205,2,166.4,0.4272,0.4167,1.11488,0.63232,,
15702530,XRPUSDT,0.421,1,39246.9,0.4272,0.4167,168.76167,243.33078,,
15702531,XRPUSDT,0.4211,1,3300,0.4272,0.4167,14.52,20.13,,
15702532,XRPUSDT,0.4207,1,17998.2,0.4272,0.4167,71.9928,116.9883,,
15702533,XRPUSDT,0.4206,1,62525.1,0.4272,0.4167,243.84789,412.66566,,
15702534,XRPUSDT,0.4208,1,2484.9,0.4272,0.4167,10.18809,15.90336,,
15702535,XRPUSDT,0.4213,1,2999.7,0.4272,0.4167,13.79862,17.69823,,
15702536,XRPUSDT,0.4209,1,1716,0.4272,0.4167,7.2072,10.8108,,
15702537,XRPUSDT,0.4214,1,13002,0.4272,0.4167,61.1094,75.4116,,
15702538,XRPUSDT,0.4212,1,39263.4,0.4272,0.4167,176.6853,235.5804,,
15702539,XRPUSDT,0.4215,1,5247,0.4272,0.4167,25.1856,29.9079,,
15702540,XRPUSDT,0.4216,1,9482.5,0.4272,0.4167,46.46425,53.102,,
15702548,BTCUSDT,27677.77,2,0.0071,27876.52,27000,1.411125,4.812167,,
15702549,XRPUSDT,0.421,1,17309.4,0.4272,0.4167,74.43042,107.31828,,
15702551,XRPUSDT,0.4211,1,1534.9,0.4272,0.4167,6.75356,9.36289,,
15702552,XRPUSDT,0.4212,1,136.8,0.4272,0.4167,0.6156,0.8208,,
15702553,BTCUSDT,27697.42,2,0.0009,27876.52,27000,0.16119,0.627678,,
15702554,BTCUSDT,27694.52,2,0.0009,27876.52,27000,0.1638,0.625068,,
15702556,XRPUSDT,0.4213,2,131.1,0.4272,0.4167,0.77349,0.60306,,
15702557,XRPUSDT,0.4214,2,39.9,0.4272,0.4167,0.23142,0.18753,,
15702558,XRPUSDT,0.4214,2,166.1,0.4272,0.4167,0.96338,0.78067,,
15702559,XRPUSDT,0.4214,2,166.1,0.4272,0.4167,0.96338,0.78067,,
15702560,XRPUSDT,0.4215,2,166,0.4272,0.4167,0.9462,0.7968,,
15702561,XRPUSDT,0.4215,2,29.9,0.4272,0.4167,0.17043,0.14352,,
15702562,XRPUSDT,0.4215,2,78.2,0.4272,0.4167,0.44574,0.37536,,
15702563,XRPUSDT,0.4215,2,78.2,0.4272,0.4167,0.44574,0.37536,,
15702564,XRPUSDT,0.4215,2,104.1,0.4272,0.4167,0.59337,0.49968,,
15702565,XRPUSDT,0.4215,2,166,0.4272,0.4167,0.9462,0.7968,,
15702566,XRPUSDT,0.4215,2,104.1,0.4272,0.4167,0.59337,0.49968,,
15702567,XRPUSDT,0.4215,2,166,0.4272,0.4167,0.9462,0.7968,,
15702568,XRPUSDT,0.4215,2,166,0.4272,0.4167,0.9462,0.7968,,
15702569,XRPUSDT,0.4215,2,166,0.4272,0.4167,0.9462,0.7968,,
15702570,XRPUSDT,0.4215,2,166,0.4272,0.4167,0.9462,0.7968,,
15702571,XRPUSDT,0.4215,2,166,0.4272,0.4167,0.9462,0.7968,,
15702572,XRPUSDT,0.4215,2,166,0.4272,0.4167,0.9462,0.7968,,
15702573,XRPUSDT,0.4213,1,687.2,0.4272,0.4167,3.16112,4.05448,,
15702575,XRPUSDT,0.4214,2,2495.1,0.4272,0.4167,14.47158,11.72697,,
15702579,XRPUSDT,0.4206,2,154.3,0.4272,0.4167,1.01838,0.60177,,
15702580,XRPUSDT,0.4206,2,133,0.4272,0.4167,0.8778,0.5187,,
15702581,XRPUSDT,0.4206,2,133,0.4272,0.4167,0.8778,0.5187,,
15702582,XRPUSDT,0.4206,2,166.4,0.4272,0.4167,1.09824,0.64896,,
15702583,XRPUSDT,0.4206,2,137.9,0.4272,0.4167,0.91014,0.53781,,
15702586,XRPUSDT,0.4212,2,50,0.4272,0.4167,0.3,0.225,,
15702587,XRPUSDT,0.4208,1,1289.4,0.4272,0.4167,5.28654,8.25216,,
15702590,XRPUSDT,0.4211,2,500,0.4272,0.4167,3.05,2.2,,
15702596,XRPUSDT,0.4218,2,500,0.4272,0.4167,2.7,2.55,,
15702599,XRPUSDT,0.4216,1,145.6,0.4272,0.4167,0.71344,0.81536,,
15702606,XRPUSDT,0.4211,2,320,0.4272,0.4167,1.952,1.408,,
15702608,XRPUSDT,0.4216,2,237.2,0.4272,0.4167,1.32832,1.16228,,
15702609,XRPUSDT,0.4216,2,237.2,0.4272,0.4167,1.32832,1.16228,,
15702611,XRPUSDT,0.4216,2,237.2,0.4272,0.4167,1.32832,1.16228,,
15702612,XRPUSDT,0.4217,1,176.8,0.4272,0.4167,0.884,0.9724,,
15702614,XRPUSDT,0.4217,2,237.1,0.4272,0.4167,1.30405,1.1855,,
15702620,XRPUSDT,0.4219,1,4018,0.4272,0.4167,20.8936,21.2954,,
15702621,XRPUSDT,0.4218,2,760,0.4272,0.4167,4.104,3.876,,
15702631,XRPUSDT,0.421,2,237.5,0.4272,0.4167,1.4725,1.02125,,
15702634,XRPUSDT,0.4211,2,237.5,0.4272,0.4167,1.44875,1.045,,
15702636,XRPUSDT,0.4212,2,237.4,0.4272,0.4167,1.4244,1.0683,,
15702637,XRPUSDT,0.4212,2,237.4,0.4272,0.4167,1.4244,1.0683,,
15702638,XRPUSDT,0.4212,2,237.4,0.4272,0.4167,1.4244,1.0683,,
15702639,XRPUSDT,0.4211,2,237.5,0.4272,0.4167,1.44875,1.045,,
15702640,XRPUSDT,0.4211,2,237.5,0.4272,0.4167,1.44875,1.045,,
15702641,XRPUSDT,0.4211,2,237.5,0.4272,0.4167,1.44875,1.045,,
15702643,XRPUSDT,0.4208,2,237.6,0.4272,0.4167,1.52064,0.97416,,
15702648,XRPUSDT,0.4208,2,252.8,0.4272,0.4167,1.61792,1.03648,,
15702652,XRPUSDT,0.4209,2,237.6,0.4272,0.4167,1.49688,0.99792,,
15702653,XRPUSDT,0.4209,2,237.6,0.4272,0.4167,1.49688,0.99792,,
15702654,XRPUSDT,0.421,2,9000,0.4272,0.4167,55.8,38.7,,
15702660,XRPUSDT,0.4215,2,108.8,0.4272,0.4167,0.62016,0.52224,,
15702661,XRPUSDT,0.4217,2,165.9,0.4272,0.4167,0.91245,0.8295,,
15702662,XRPUSDT,0.4217,2,165.9,0.4272,0.4167,0.91245,0.8295,,
15702663,XRPUSDT,0.4217,2,165.9,0.4272,0.4167,0.91245,0.8295,,
15702664,XRPUSDT,0.4217,2,116.6,0.4272,0.4167,0.6413,0.583,,
15702665,XRPUSDT,0.4218,2,44,0.4272,0.4167,0.2376,0.2244,,
15702669,XRPUSDT,0.4219,2,2410.1,0.4272,0.4167,12.77353,12.53252,,
15702671,XRPUSDT,0.4222,1,67.3,0.4272,0.4167,0.37015,0.3365,,
15702675,XRPUSDT,0.4229,2,18874,0.4272,0.4167,81.1582,117.0188,,
15702677,XRPUSDT,0.423,2,14654.6,0.4272,0.4167,61.54932,92.32398,,
15702679,XRPUSDT,0.4232,2,1681.5,0.4272,0.4167,6.726,10.92975,,
15702682,XRPUSDT,0.4238,2,2050.5,0.4272,0.4167,6.9717,14.55855,,
15702683,XRPUSDT,0.4234,2,750,0.4272,0.4167,2.85,5.025,,
15702686,XRPUSDT,0.4232,2,2500,0.4272,0.4167,10,16.25,,
15702689,BTCUSDT,27768.31,2,0.0016,27876.52,27000,0.173136,1.229296,,
15702690,BTCUSDT,27768.52,2,0.0015,27876.52,27000,0.162,1.15278,,
15702693,XRPUSDT,0.422,2,500,0.4272,0.4167,2.6,2.65,,
15702696,XRPUSDT,0.4224,1,1730.6,0.4272,0.4167,9.86442,8.30688,,
15702697,XRPUSDT,0.4221,1,1149,0.4272,0.4167,6.2046,5.8599,,
15702698,XRPUSDT,0.422,2,81.4,0.4272,0.4167,0.42328,0.43142,,
15702699,XRPUSDT,0.4219,1,107.9,0.4272,0.4167,0.56108,0.57187,,
15702700,XRPUSDT,0.4218,2,153.8,0.4272,0.4167,0.83052,0.78438,,
15702701,XRPUSDT,0.4218,2,153.8,0.4272,0.4167,0.83052,0.78438,,
15702702,XRPUSDT,0.4218,2,78.3,0.4272,0.4167,0.42282,0.39933,,
15702703,XRPUSDT,0.4218,2,54.3,0.4272,0.4167,0.29322,0.27693,,
15702704,XRPUSDT,0.4218,2,200,0.4272,0.4167,1.08,1.02,,
15702707,ETHUSDT,1755.38,2,0.028,1764.63,1728.71,0.259,0.74676,,
15702708,ETHUSDT,1755.34,2,0.072,1764.63,1728.71,0.66888,1.91736,,
15702709,XRPUSDT,0.422,1,472.9,0.4281,0.4167,2.50637,2.88469,,
15702710,XRPUSDT,0.4219,1,54.6,0.4281,0.4167,0.28392,0.33852,,
15702711,XRPUSDT,0.4219,1,54.9,0.4281,0.4167,0.28548,0.34038,,
15702714,ETHUSDT,1752.8,2,0.038,1764.63,1728.71,0.44954,0.91542,,
15702715,XRPUSDT,0.4216,2,50,0.4281,0.4167,0.325,0.245,,
15702717,XRPUSDT,0.4217,2,100,0.4281,0.4167,0.64,0.5,,
15702719,XRPUSDT,0.4218,2,1560,0.4281,0.4167,9.828,7.956,,
15702720,XRPUSDT,0.4218,2,33.7,0.4281,0.4167,0.21231,0.17187,,
15702729,XRPUSDT,0.4219,2,282.3,0.4281,0.4167,1.75026,1.46796,,
15702731,XRPUSDT,0.4224,2,105.7,0.4281,0.4167,0.60249,0.60249,,
15702732,XRPUSDT,0.4227,2,165.6,0.4281,0.4167,0.89424,0.9936,,
15702733,XRPUSDT,0.4227,2,165.6,0.4281,0.4167,0.89424,0.9936,,
15702734,XRPUSDT,0.4227,1,1135.2,0.4281,0.4167,6.8112,6.13008,,
15702735,XRPUSDT,0.4224,2,165.7,0.4281,0.4167,0.94449,0.94449,,
15702736,XRPUSDT,0.4224,2,165.7,0.4281,0.4167,0.94449,0.94449,,
15702737,XRPUSDT,0.4224,2,165.7,0.4281,0.4167,0.94449,0.94449,,
15702739,XRPUSDT,0.4221,2,165.8,0.4281,0.4167,0.9948,0.89532,,
15702740,XRPUSDT,0.4221,2,165.8,0.4281,0.4167,0.9948,0.89532,,
15702741,XRPUSDT,0.4221,2,165.8,0.4281,0.4167,0.9948,0.89532,,
15702743,BTCUSDT,27750,2,0.0051,27860,27000,0.561,3.825,,
15702744,XRPUSDT,0.4226,2,48,0.4281,0.4167,0.264,0.2832,,
15702747,XRPUSDT,0.4225,2,236.7,0.4281,0.4167,1.32552,1.37286,,
15702748,XRPUSDT,0.4225,2,236.7,0.4281,0.4167,1.32552,1.37286,,
15702750,XRPUSDT,0.4227,2,50,0.4281,0.4167,0.27,0.3,,
15702751,XRPUSDT,0.4229,1,201.9,0.4281,0.4167,1.25178,1.04988,,
15702758,XRPUSDT,0.4232,2,499.9,0.4281,0.4167,2.44951,3.24935,,
15702762,XRPUSDT,0.4236,2,236.1,0.4281,0.4167,1.06245,1.62909,,
15702763,XRPUSDT,0.4235,2,236.1,0.4281,0.4167,1.08606,1.60548,,
15702765,XRPUSDT,0.4236,2,882.7,0.4281,0.4167,3.97215,6.09063,,
15702768,XRPUSDT,0.4238,2,516.7,0.4281,0.4167,2.22181,3.66857,,
15702769,XRPUSDT,0.4238,2,64.1,0.4281,0.4167,0.27563,0.45511,,
15702770,XRPUSDT,0.4238,2,64.1,0.4281,0.4167,0.27563,0.45511,,
15702773,XRPUSDT,0.4239,2,235.9,0.4281,0.4167,0.99078,1.69848,,
15702774,XRPUSDT,0.4239,2,57,0.4281,0.4167,0.2394,0.4104,,
15702775,XRPUSDT,0.4239,2,235.9,0.4281,0.4167,0.99078,1.69848,,
15702777,XRPUSDT,0.424,2,235.9,0.4281,0.4167,0.96719,1.72207,,
15702778,XRPUSDT,0.4241,2,235.8,0.4281,0.4167,0.9432,1.74492,,
15702779,XRPUSDT,0.4242,2,235.7,0.4281,0.4167,0.91923,1.76775,,
15702780,BTCUSDT,27792.91,2,0.0055,27860,27000,0.368995,4.361005,,
15702781,XRPUSDT,0.4243,2,235.7,0.4281,0.4167,0.89566,1.79132,,
15702790,XRPUSDT,0.4238,2,236,0.4281,0.4167,1.0148,1.6756,,
15702791,XRPUSDT,0.4238,2,236,0.4281,0.4167,1.0148,1.6756,,
15702792,XRPUSDT,0.4239,2,235.9,0.4281,0.4167,0.99078,1.69848,,
15702793,XRPUSDT,0.4237,2,236,0.4281,0.4167,1.0384,1.652,,
15702794,XRPUSDT,0.4239,2,500,0.4281,0.4167,2.1,3.6,,
15702795,XRPUSDT,0.4239,2,56.1,0.4281,0.4167,0.23562,0.40392,,
15702797,XRPUSDT,0.4236,2,236.1,0.4281,0.4167,1.06245,1.62909,,
15702800,XRPUSDT,0.4236,1,3888.6,0.4281,0.4167,26.83134,17.4987,,
15702806,XRPUSDT,0.4242,2,235.7,0.4281,0.4167,0.91923,1.76775,,
15702807,XRPUSDT,0.424,2,235.8,0.4281,0.4167,0.96678,1.72134,,
15702809,XRPUSDT,0.4239,2,235.9,0.4281,0.4167,0.99078,1.69848,,
15702811,XRPUSDT,0.4239,2,235.9,0.4281,0.4167,0.99078,1.69848,,
15702812,XRPUSDT,0.4239,2,235.9,0.4281,0.4167,0.99078,1.69848,,
15702813,XRPUSDT,0.4247,2,99,0.4281,0.4167,0.3366,0.792,,
15702814,XRPUSDT,0.4248,1,61.8,0.4281,0.4167,0.50058,0.20394,,
15702815,BTCUSDT,27815,2,0.0024,27860,27000,0.108,1.956,,
15702816,XRPUSDT,0.4253,1,211.9,0.4281,0.4167,1.82234,0.59332,,
15702817,XRPUSDT,0.4252,2,55.1,0.4281,0.4167,0.15979,0.46835,,
15702818,XRPUSDT,0.4252,2,55.1,0.4281,0.4167,0.15979,0.46835,,
15702819,XRPUSDT,0.4255,2,58.3,0.4281,0.4167,0.15158,0.51304,,
15702820,XRPUSDT,0.4255,2,33,0.4281,0.4167,0.0858,0.2904,,
15702822,XRPUSDT,0.4254,2,737.2,0.4281,0.4167,1.99044,6.41364,,
